Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
104,19,-3.76E-05,-2.89E-05,-4.99E-05
105,0,-4.13E-05,-2.68E-05,-5.23E-05
105,1,-4.33E-05,-2.45E-05,-5.54E-05
105,2,-4.32E-05,-2.17E-05,-5.80E-05
105,3,-4.25E-05,-1.93E-05,-5.83E-05
105,4,-4.19E-05,-1.80E-05,-5.55E-05
105,5,-4.17E-05,-1.75E-05,-5.11E-05
105,6,-4.14E-05,-1.76E-05,-4.73E-05
105,7,-4.05E-05,-1.83E-05,-4.48E-05
105,8,-3.92E-05,-1.90E-05,-4.28E-05
105,9,-3.77E-05,-1.96E-05,-4.03E-05
105,10,-3.63E-05,-2.01E-05,-3.71E-05
105,11,-3.63E-05,-2.08E-05,-3.52E-05
105,12,-3.82E-05,-2.20E-05,-3.56E-05
105,13,-4.12E-05,-2.44E-05,-3.57E-05
105,14,-4.43E-05,-2.68E-05,-3.40E-05
105,15,-4.65E-05,-2.76E-05,-3.16E-05
105,16,-4.68E-05,-2.84E-05,-2.91E-05
105,17,-4.54E-05,-3.11E-05,-2.62E-05
105,18,-4.39E-05,-3.42E-05,-2.39E-05
105,19,-4.25E-05,-3.63E-05,-2.34E-05
106,0,-4.09E-05,-3.75E-05,-2.47E-05
106,1,-4.03E-05,-3.74E-05,-2.74E-05
106,2,-4.07E-05,-3.62E-05,-3.06E-05
106,3,-4.07E-05,-3.47E-05,-3.25E-05
106,4,-4.05E-05,-3.29E-05,-3.31E-05
106,5,-4.05E-05,-3.12E-05,-3.42E-05
106,6,-4.10E-05,-3.05E-05,-3.67E-05
106,7,-4.26E-05,-3.10E-05,-3.91E-05
106,8,-4.52E-05,-3.18E-05,-3.99E-05
106,9,-4.69E-05,-3.16E-05,-3.94E-05
106,10,-4.74E-05,-3.03E-05,-3.84E-05
106,11,-4.75E-05,-2.86E-05,-3.78E-05
106,12,-4.75E-05,-2.76E-05,-3.89E-05
106,13,-4.68E-05,-2.76E-05,-4.21E-05
106,14,-4.51E-05,-2.78E-05,-4.70E-05
106,15,-4.37E-05,-2.72E-05,-5.26E-05
106,16,-4.34E-05,-2.62E-05,-5.63E-05
106,17,-4.37E-05,-2.60E-05,-5.58E-05
106,18,-4.35E-05,-2.63E-05,-5.32E-05
106,19,-4.23E-05,-2.67E-05,-5.22E-05
107,0,-4.03E-05,-2.76E-05,-5.32E-05
107,1,-3.82E-05,-2.93E-05,-5.43E-05
107,2,-3.74E-05,-3.08E-05,-5.39E-05
107,3,-3.83E-05,-3.15E-05,-5.12E-05
107,4,-4.06E-05,-3.11E-05,-4.74E-05
107,5,-4.23E-05,-2.98E-05,-4.64E-05
107,6,-4.25E-05,-2.89E-05,-4.95E-05
107,7,-4.27E-05,-2.90E-05,-5.34E-05
107,8,-4.43E-05,-2.90E-05,-5.63E-05
107,9,-4.67E-05,-2.75E-05,-5.85E-05
107,10,-4.95E-05,-2.48E-05,-5.88E-05
107,11,-5.30E-05,-2.30E-05,-5.66E-05
107,12,-5.72E-05,-2.32E-05,-5.44E-05
107,13,-6.15E-05,-2.50E-05,-5.44E-05
107,14,-6.48E-05,-2.78E-05,-5.62E-05
107,15,-6.70E-05,-3.04E-05,-5.79E-05
107,16,-6.84E-05,-3.18E-05,-5.87E-05
107,17,-6.86E-05,-3.14E-05,-5.85E-05
107,18,-6.74E-05,-3.02E-05,-5.71E-05
107,19,-6.59E-05,-2.96E-05,-5.55E-05
108,0,-6.52E-05,-2.93E-05,-5.51E-05
108,1,-6.44E-05,-2.83E-05,-5.64E-05
108,2,-6.28E-05,-2.68E-05,-5.86E-05
108,3,-6.05E-05,-2.56E-05,-5.94E-05
108,4,-5.85E-05,-2.51E-05,-5.75E-05
108,5,-5.74E-05,-2.54E-05,-5.55E-05
108,6,-5.72E-05,-2.62E-05,-5.56E-05
108,7,-5.77E-05,-2.69E-05,-5.66E-05
108,8,-5.79E-05,-2.69E-05,-5.77E-05
108,9,-5.76E-05,-2.62E-05,-5.92E-05
108,10,-5.80E-05,-2.58E-05,-5.95E-05
108,11,-5.98E-05,-2.60E-05,-5.77E-05
108,12,-6.03E-05,-2.60E-05,-5.54E-05
108,13,-5.79E-05,-2.58E-05,-5.21E-05
108,14,-5.32E-05,-2.62E-05,-4.71E-05
108,15,-4.83E-05,-2.68E-05,-4.33E-05
108,16,-4.54E-05,-2.72E-05,-4.27E-05
108,17,-4.51E-05,-2.66E-05,-4.31E-05
108,18,-4.55E-05,-2.56E-05,-4.14E-05
108,19,-4.55E-05,-2.52E-05,-3.68E-05
109,0,-4.61E-05,-2.62E-05,-3.03E-05
109,1,-4.82E-05,-2.76E-05,-2.44E-05
109,2,-5.10E-05,-2.77E-05,-2.19E-05
109,3,-5.36E-05,-2.68E-05,-2.38E-05
109,4,-5.55E-05,-2.58E-05,-2.85E-05
109,5,-5.72E-05,-2.50E-05,-3.42E-05
109,6,-5.88E-05,-2.42E-05,-3.99E-05
109,7,-5.93E-05,-2.30E-05,-4.41E-05
109,8,-5.82E-05,-2.14E-05,-4.54E-05
109,9,-5.55E-05,-2.02E-05,-4.45E-05
109,10,-5.22E-05,-1.96E-05,-4.22E-05
109,11,-4.89E-05,-1.93E-05,-3.94E-05
109,12,-4.67E-05,-1.91E-05,-3.79E-05
109,13,-4.62E-05,-1.91E-05,-3.92E-05
109,14,-4.60E-05,-1.91E-05,-4.22E-05
109,15,-4.52E-05,-1.89E-05,-4.42E-05
109,16,-4.40E-05,-1.86E-05,-4.39E-05
109,17,-4.23E-05,-1.87E-05,-4.23E-05
109,18,-3.99E-05,-1.91E-05,-4.14E-05
109,19,-3.78E-05,-1.95E-05,-4.27E-05
110,0,-3.66E-05,-1.98E-05,-4.45E-05
110,1,-3.57E-05,-2.02E-05,-4.33E-05
110,2,-3.51E-05,-2.02E-05,-3.97E-05
110,3,-3.47E-05,-2.01E-05,-3.71E-05
110,4,-3.38E-05,-2.06E-05,-3.67E-05
110,5,-3.23E-05,-2.16E-05,-3.72E-05
110,6,-3.16E-05,-2.25E-05,-3.77E-05
110,7,-3.24E-05,-2.37E-05,-3.80E-05
110,8,-3.35E-05,-2.52E-05,-3.82E-05
110,9,-3.43E-05,-2.62E-05,-3.95E-05
110,10,-3.50E-05,-2.57E-05,-4.31E-05
110,11,-3.57E-05,-2.39E-05,-4.57E-05
110,12,-3.63E-05,-2.21E-05,-4.40E-05
110,13,-3.71E-05,-2.15E-05,-4.07E-05
110,14,-3.80E-05,-2.24E-05,-3.96E-05
110,15,-3.83E-05,-2.40E-05,-4.00E-05
110,16,-3.78E-05,-2.49E-05,-3.98E-05
110,17,-3.72E-05,-2.48E-05,-3.86E-05
110,18,-3.71E-05,-2.47E-05,-3.75E-05
110,19,-3.75E-05,-2.50E-05,-3.80E-05
111,0,-3.84E-05,-2.52E-05,-3.98E-05
111,1,-3.94E-05,-2.46E-05,-4.18E-05
111,2,-4.03E-05,-2.34E-05,-4.27E-05
111,3,-4.10E-05,-2.18E-05,-4.30E-05
111,4,-4.28E-05,-1.97E-05,-4.41E-05
111,5,-4.61E-05,-1.75E-05,-4.63E-05
111,6,-4.84E-05,-1.71E-05,-4.67E-05
111,7,-4.85E-05,-1.93E-05,-4.37E-05
111,8,-4.84E-05,-2.16E-05,-3.99E-05
111,9,-4.96E-05,-2.19E-05,-3.87E-05
111,10,-5.20E-05,-2.08E-05,-3.99E-05
111,11,-5.50E-05,-1.98E-05,-4.14E-05
111,12,-5.72E-05,-1.90E-05,-4.19E-05
111,13,-5.78E-05,-1.84E-05,-4.14E-05
111,14,-5.78E-05,-1.80E-05,-4.12E-05
111,15,-5.90E-05,-1.81E-05,-4.21E-05
111,16,-6.11E-05,-1.89E-05,-4.33E-05
111,17,-6.18E-05,-2.03E-05,-4.35E-05
111,18,-5.99E-05,-2.15E-05,-4.24E-05
111,19,-5.66E-05,-2.20E-05,-4.10E-05
112,0,-5.46E-05,-2.21E-05,-4.10E-05
112,1,-5.51E-05,-2.24E-05,-4.33E-05
112,2,-5.69E-05,-2.35E-05,-4.74E-05
112,3,-5.65E-05,-2.53E-05,-5.13E-05
112,4,-5.31E-05,-2.69E-05,-5.27E-05
112,5,-4.98E-05,-2.79E-05,-5.09E-05
112,6,-4.84E-05,-2.86E-05,-4.87E-05
112,7,-4.80E-05,-2.97E-05,-4.78E-05
112,8,-4.70E-05,-3.07E-05,-4.75E-05
112,9,-4.53E-05,-3.04E-05,-4.68E-05
112,10,-4.34E-05,-2.86E-05,-4.57E-05
112,11,-4.17E-05,-2.72E-05,-4.36E-05
112,12,-4.04E-05,-2.72E-05,-4.17E-05
112,13,-4.05E-05,-2.73E-05,-4.34E-05
112,14,-4.20E-05,-2.72E-05,-4.73E-05
112,15,-4.22E-05,-2.74E-05,-4.93E-05
112,16,-4.01E-05,-2.78E-05,-5.01E-05
112,17,-3.73E-05,-2.80E-05,-5.21E-05
112,18,-3.52E-05,-2.73E-05,-5.40E-05
112,19,-3.39E-05,-2.49E-05,-5.35E-05
113,0,-3.27E-05,-2.23E-05,-5.15E-05
113,1,-3.12E-05,-2.14E-05,-5.06E-05
113,2,-2.98E-05,-2.21E-05,-5.25E-05
113,3,-2.99E-05,-2.29E-05,-5.54E-05
113,4,-3.24E-05,-2.26E-05,-5.56E-05
113,5,-3.58E-05,-2.18E-05,-5.23E-05
113,6,-3.86E-05,-2.14E-05,-4.81E-05
113,7,-4.09E-05,-2.16E-05,-4.49E-05
113,8,-4.28E-05,-2.19E-05,-4.39E-05
113,9,-4.45E-05,-2.19E-05,-4.52E-05
113,10,-4.68E-05,-2.15E-05,-4.72E-05
113,11,-4.98E-05,-2.05E-05,-4.77E-05
113,12,-5.18E-05,-1.94E-05,-4.69E-05
113,13,-5.21E-05,-1.84E-05,-4.76E-05
113,14,-5.12E-05,-1.79E-05,-5.00E-05
113,15,-5.03E-05,-1.78E-05,-5.12E-05
113,16,-4.98E-05,-1.81E-05,-5.04E-05
113,17,-4.94E-05,-1.83E-05,-4.97E-05
113,18,-4.82E-05,-1.84E-05,-4.88E-05
113,19,-4.71E-05,-1.91E-05,-4.75E-05
114,0,-4.82E-05,-2.12E-05,-4.80E-05
114,1,-5.11E-05,-2.35E-05,-4.97E-05
114,2,-5.26E-05,-2.47E-05,-4.94E-05
114,3,-5.24E-05,-2.48E-05,-4.73E-05
114,4,-5.20E-05,-2.43E-05,-4.72E-05
114,5,-5.21E-05,-2.30E-05,-5.00E-05
114,6,-5.33E-05,-2.17E-05,-5.19E-05
114,7,-5.55E-05,-2.10E-05,-5.09E-05
114,8,-5.77E-05,-2.12E-05,-4.92E-05
114,9,-5.89E-05,-2.21E-05,-4.89E-05
114,10,-5.87E-05,-2.29E-05,-5.01E-05
114,11,-5.68E-05,-2.28E-05,-5.19E-05
114,12,-5.36E-05,-2.22E-05,-5.35E-05
114,13,-5.04E-05,-2.21E-05,-5.45E-05
114,14,-4.94E-05,-2.24E-05,-5.50E-05
114,15,-5.15E-05,-2.35E-05,-5.51E-05
114,16,-5.56E-05,-2.51E-05,-5.53E-05
114,17,-5.92E-05,-2.54E-05,-5.67E-05
114,18,-6.04E-05,-2.47E-05,-5.83E-05
114,19,-5.91E-05,-2.58E-05,-5.79E-05
115,0,-5.66E-05,-2.82E-05,-5.65E-05
115,1,-5.36E-05,-2.95E-05,-5.57E-05
115,2,-5.08E-05,-2.90E-05,-5.52E-05
115,3,-4.87E-05,-2.79E-05,-5.47E-05
115,4,-4.70E-05,-2.68E-05,-5.43E-05
115,5,-4.53E-05,-2.60E-05,-5.30E-05
115,6,-4.35E-05,-2.59E-05,-5.09E-05
115,7,-4.32E-05,-2.62E-05,-5.01E-05
115,8,-4.44E-05,-2.61E-05,-5.07E-05
115,9,-4.51E-05,-2.59E-05,-5.02E-05
115,10,-4.46E-05,-2.66E-05,-4.89E-05
115,11,-4.33E-05,-2.78E-05,-4.88E-05
115,12,-4.14E-05,-2.79E-05,-5.00E-05
115,13,-3.91E-05,-2.67E-05,-5.09E-05
115,14,-3.72E-05,-2.56E-05,-5.06E-05
115,15,-3.66E-05,-2.55E-05,-4.97E-05
115,16,-3.71E-05,-2.62E-05,-4.95E-05
115,17,-3.78E-05,-2.65E-05,-5.00E-05
115,18,-3.78E-05,-2.56E-05,-4.99E-05
115,19,-3.84E-05,-2.46E-05,-4.77E-05
116,0,-4.07E-05,-2.46E-05,-4.44E-05
116,1,-4.28E-05,-2.51E-05,-4.16E-05
116,2,-4.35E-05,-2.54E-05,-4.09E-05
116,3,-4.37E-05,-2.52E-05,-4.21E-05
116,4,-4.37E-05,-2.43E-05,-4.44E-05
116,5,-4.33E-05,-2.32E-05,-4.61E-05
116,6,-4.23E-05,-2.29E-05,-4.54E-05
116,7,-4.17E-05,-2.30E-05,-4.28E-05
116,8,-4.22E-05,-2.27E-05,-4.11E-05
116,9,-4.31E-05,-2.21E-05,-4.24E-05
116,10,-4.39E-05,-2.15E-05,-4.59E-05
116,11,-4.48E-05,-2.08E-05,-4.84E-05
116,12,-4.64E-05,-2.06E-05,-4.84E-05
116,13,-4.81E-05,-2.07E-05,-4.75E-05
116,14,-4.84E-05,-2.04E-05,-4.84E-05
116,15,-4.79E-05,-2.01E-05,-4.98E-05
116,16,-4.88E-05,-2.09E-05,-4.95E-05
116,17,-5.05E-05,-2.23E-05,-4.88E-05
116,18,-5.24E-05,-2.37E-05,-4.91E-05
116,19,-5.51E-05,-2.51E-05,-4.90E-05
117,0,-5.75E-05,-2.64E-05,-4.71E-05
117,1,-5.75E-05,-2.71E-05,-4.41E-05
117,2,-5.52E-05,-2.73E-05,-4.17E-05
117,3,-5.29E-05,-2.80E-05,-4.13E-05
117,4,-5.22E-05,-2.92E-05,-4.25E-05
117,5,-5.25E-05,-2.98E-05,-4.37E-05
117,6,-5.28E-05,-2.92E-05,-4.34E-05
117,7,-5.27E-05,-2.83E-05,-4.20E-05
117,8,-5.28E-05,-2.79E-05,-4.13E-05
117,9,-5.35E-05,-2.85E-05,-4.27E-05
117,10,-5.45E-05,-2.99E-05,-4.58E-05
117,11,-5.55E-05,-3.04E-05,-4.85E-05
117,12,-5.61E-05,-2.92E-05,-4.89E-05
117,13,-5.66E-05,-2.79E-05,-4.67E-05
117,14,-5.72E-05,-2.80E-05,-4.40E-05
117,15,-5.69E-05,-2.92E-05,-4.26E-05
117,16,-5.55E-05,-3.03E-05,-4.23E-05
117,17,-5.37E-05,-3.05E-05,-4.25E-05
117,18,-5.23E-05,-3.01E-05,-4.29E-05
117,19,-5.07E-05,-3.00E-05,-4.28E-05
118,0,-4.80E-05,-3.05E-05,-4.32E-05
118,1,-4.58E-05,-3.11E-05,-4.52E-05
118,2,-4.56E-05,-3.12E-05,-4.63E-05
118,3,-4.59E-05,-3.09E-05,-4.38E-05
118,4,-4.45E-05,-3.03E-05,-4.03E-05
118,5,-4.10E-05,-2.99E-05,-3.93E-05
118,6,-3.73E-05,-3.01E-05,-4.04E-05
118,7,-3.56E-05,-3.08E-05,-4.12E-05
118,8,-3.59E-05,-3.13E-05,-4.11E-05
118,9,-3.62E-05,-3.13E-05,-4.05E-05
118,10,-3.52E-05,-3.11E-05,-4.02E-05
118,11,-3.33E-05,-3.05E-05,-4.06E-05
118,12,-3.17E-05,-2.90E-05,-4.24E-05
118,13,-3.13E-05,-2.66E-05,-4.55E-05
118,14,-3.20E-05,-2.42E-05,-4.90E-05
118,15,-3.37E-05,-2.25E-05,-5.25E-05
118,16,-3.57E-05,-2.18E-05,-5.54E-05
118,17,-3.72E-05,-2.19E-05,-5.74E-05
118,18,-3.82E-05,-2.23E-05,-5.89E-05
118,19,-3.91E-05,-2.26E-05,-6.02E-05
119,0,-4.05E-05,-2.26E-05,-6.03E-05
119,1,-4.30E-05,-2.24E-05,-5.90E-05
119,2,-4.64E-05,-2.22E-05,-5.77E-05
119,3,-4.95E-05,-2.24E-05,-5.79E-05
119,4,-5.14E-05,-2.21E-05,-6.04E-05
119,5,-5.27E-05,-2.10E-05,-6.35E-05
119,6,-5.38E-05,-2.03E-05,-6.45E-05
119,7,-5.47E-05,-2.08E-05,-6.30E-05
119,8,-5.47E-05,-2.14E-05,-6.13E-05
119,9,-5.50E-05,-2.12E-05,-6.07E-05
119,10,-5.67E-05,-2.08E-05,-6.04E-05
119,11,-5.79E-05,-2.11E-05,-6.03E-05
119,12,-5.74E-05,-2.19E-05,-6.00E-05
119,13,-5.62E-05,-2.21E-05,-5.78E-05
119,14,-5.50E-05,-2.08E-05,-5.25E-05
119,15,-5.41E-05,-2.01E-05,-4.51E-05
119,16,-5.38E-05,-2.17E-05,-3.79E-05
119,17,-5.25E-05,-2.46E-05,-3.27E-05
119,18,-4.84E-05,-2.65E-05,-3.01E-05
119,19,-4.19E-05,-2.73E-05,-2.83E-05
120,0,-3.50E-05,-2.83E-05,-2.56E-05
120,1,-2.96E-05,-2.99E-05,-2.24E-05
120,2,-2.62E-05,-3.21E-05,-2.12E-05
120,3,-2.44E-05,-3.43E-05,-2.48E-05
120,4,-2.39E-05,-3.55E-05,-3.45E-05
120,5,-2.47E-05,-3.49E-05,-4.71E-05
120,6,-2.65E-05,-3.28E-05,-5.51E-05
120,7,-2.89E-05,-3.07E-05,-5.42E-05
120,8,-3.16E-05,-2.97E-05,-4.83E-05
120,9,-3.41E-05,-2.94E-05,-4.33E-05
120,10,-3.57E-05,-2.85E-05,-4.03E-05
120,11,-3.65E-05,-2.65E-05,-3.89E-05
120,12,-3.72E-05,-2.40E-05,-3.87E-05
120,13,-3.82E-05,-2.22E-05,-3.76E-05
120,14,-4.03E-05,-2.15E-05,-3.46E-05
120,15,-4.37E-05,-2.24E-05,-3.25E-05
120,16,-4.72E-05,-2.45E-05,-3.24E-05
120,17,-4.97E-05,-2.67E-05,-3.34E-05
120,18,-5.15E-05,-2.85E-05,-3.54E-05
120,19,-5.36E-05,-2.98E-05,-3.76E-05
121,0,-5.65E-05,-2.99E-05,-3.81E-05
121,1,-5.94E-05,-2.87E-05,-3.77E-05
121,2,-6.10E-05,-2.74E-05,-3.73E-05
121,3,-6.10E-05,-2.69E-05,-3.73E-05
121,4,-6.06E-05,-2.71E-05,-3.88E-05
121,5,-6.07E-05,-2.65E-05,-4.26E-05
121,6,-6.17E-05,-2.43E-05,-4.69E-05
121,7,-6.23E-05,-2.19E-05,-4.91E-05
121,8,-6.18E-05,-2.07E-05,-4.98E-05
121,9,-6.07E-05,-1.99E-05,-5.13E-05
121,10,-5.99E-05,-1.91E-05,-5.39E-05
121,11,-5.92E-05,-1.93E-05,-5.61E-05
121,12,-5.76E-05,-2.03E-05,-5.75E-05
121,13,-5.55E-05,-2.11E-05,-5.79E-05
121,14,-5.44E-05,-2.14E-05,-5.70E-05
121,15,-5.45E-05,-2.13E-05,-5.56E-05
121,16,-5.53E-05,-2.15E-05,-5.48E-05
121,17,-5.66E-05,-2.26E-05,-5.46E-05
121,18,-5.76E-05,-2.37E-05,-5.44E-05
121,19,-5.78E-05,-2.33E-05,-5.38E-05
122,0,-5.74E-05,-2.22E-05,-5.22E-05
122,1,-5.69E-05,-2.21E-05,-4.95E-05
122,2,-5.61E-05,-2.33E-05,-4.71E-05
122,3,-5.44E-05,-2.50E-05,-4.51E-05
122,4,-5.19E-05,-2.60E-05,-4.27E-05
122,5,-4.94E-05,-2.70E-05,-4.13E-05
122,6,-4.76E-05,-2.83E-05,-4.22E-05
122,7,-4.65E-05,-2.87E-05,-4.46E-05
122,8,-4.57E-05,-2.74E-05,-4.81E-05
122,9,-4.52E-05,-2.60E-05,-5.18E-05
122,10,-4.52E-05,-2.63E-05,-5.45E-05
122,11,-4.55E-05,-2.73E-05,-5.62E-05
122,12,-4.53E-05,-2.77E-05,-5.80E-05
122,13,-4.39E-05,-2.79E-05,-6.04E-05
122,14,-4.12E-05,-2.80E-05,-6.19E-05
122,15,-3.81E-05,-2.80E-05,-6.14E-05
122,16,-3.53E-05,-2.82E-05,-5.92E-05
122,17,-3.29E-05,-2.85E-05,-5.65E-05
122,18,-3.04E-05,-2.78E-05,-5.44E-05
122,19,-2.80E-05,-2.65E-05,-5.27E-05
123,0,-2.63E-05,-2.56E-05,-5.10E-05
123,1,-2.57E-05,-2.53E-05,-4.95E-05
123,2,-2.55E-05,-2.52E-05,-4.93E-05
123,3,-2.46E-05,-2.51E-05,-5.07E-05
123,4,-2.31E-05,-2.49E-05,-5.24E-05
123,5,-2.16E-05,-2.41E-05,-5.31E-05
123,6,-2.10E-05,-2.32E-05,-5.24E-05
123,7,-2.26E-05,-2.40E-05,-4.93E-05
123,8,-2.69E-05,-2.69E-05,-4.49E-05
123,9,-3.26E-05,-3.00E-05,-4.36E-05
123,10,-3.77E-05,-3.18E-05,-4.59E-05
123,11,-4.18E-05,-3.28E-05,-4.75E-05
123,12,-4.46E-05,-3.30E-05,-4.78E-05
123,13,-4.69E-05,-3.25E-05,-4.88E-05
123,14,-4.93E-05,-3.26E-05,-4.95E-05
123,15,-5.18E-05,-3.31E-05,-4.76E-05
123,16,-5.45E-05,-3.33E-05,-4.47E-05
123,17,-5.86E-05,-3.32E-05,-4.40E-05
123,18,-6.35E-05,-3.31E-05,-4.55E-05
123,19,-6.84E-05,-3.23E-05,-4.75E-05
124,0,-7.41E-05,-3.00E-05,-4.95E-05
124,1,-8.05E-05,-2.62E-05,-5.05E-05
124,2,-8.50E-05,-2.24E-05,-4.98E-05
124,3,-8.54E-05,-2.03E-05,-4.86E-05
124,4,-8.24E-05,-2.04E-05,-4.84E-05
124,5,-7.84E-05,-2.07E-05,-4.92E-05
124,6,-7.47E-05,-1.96E-05,-5.02E-05
124,7,-7.13E-05,-1.85E-05,-4.93E-05
124,8,-6.76E-05,-1.95E-05,-4.59E-05
124,9,-6.29E-05,-2.22E-05,-4.25E-05
124,10,-5.71E-05,-2.45E-05,-4.23E-05
124,11,-5.24E-05,-2.60E-05,-4.54E-05
124,12,-5.05E-05,-2.62E-05,-4.96E-05
124,13,-5.08E-05,-2.51E-05,-5.23E-05
124,14,-5.07E-05,-2.43E-05,-5.18E-05
124,15,-4.82E-05,-2.46E-05,-4.81E-05
124,16,-4.47E-05,-2.48E-05,-4.40E-05
124,17,-4.29E-05,-2.42E-05,-4.16E-05
124,18,-4.33E-05,-2.37E-05,-4.08E-05
124,19,-4.51E-05,-2.43E-05,-4.06E-05
125,0,-4.71E-05,-2.57E-05,-4.09E-05
125,1,-4.83E-05,-2.63E-05,-4.12E-05
125,2,-4.78E-05,-2.55E-05,-4.13E-05
125,3,-4.64E-05,-2.43E-05,-4.13E-05
125,4,-4.59E-05,-2.40E-05,-4.12E-05
125,5,-4.62E-05,-2.47E-05,-4.12E-05
125,6,-4.68E-05,-2.57E-05,-4.15E-05
125,7,-4.83E-05,-2.66E-05,-4.23E-05
125,8,-5.03E-05,-2.70E-05,-4.31E-05
125,9,-5.13E-05,-2.72E-05,-4.22E-05
125,10,-5.06E-05,-2.79E-05,-3.93E-05
125,11,-4.88E-05,-2.93E-05,-3.73E-05
125,12,-4.61E-05,-3.03E-05,-3.91E-05
125,13,-4.22E-05,-3.02E-05,-4.28E-05
125,14,-3.78E-05,-2.90E-05,-4.46E-05
125,15,-3.44E-05,-2.69E-05,-4.37E-05
125,16,-3.19E-05,-2.58E-05,-4.28E-05
125,17,-2.90E-05,-2.69E-05,-4.36E-05
125,18,-2.59E-05,-2.93E-05,-4.49E-05
125,19,-2.35E-05,-3.10E-05,-4.54E-05
126,0,-2.27E-05,-3.12E-05,-4.53E-05
126,1,-2.32E-05,-3.10E-05,-4.50E-05
126,2,-2.44E-05,-3.12E-05,-4.54E-05
126,3,-2.60E-05,-3.23E-05,-4.76E-05
126,4,-2.75E-05,-3.35E-05,-5.11E-05
126,5,-2.93E-05,-3.43E-05,-5.38E-05
126,6,-3.14E-05,-3.50E-05,-5.42E-05
126,7,-3.36E-05,-3.58E-05,-5.34E-05
126,8,-3.56E-05,-3.59E-05,-5.18E-05
126,9,-3.77E-05,-3.47E-05,-4.89E-05
126,10,-4.04E-05,-3.30E-05,-4.46E-05
126,11,-4.39E-05,-3.18E-05,-4.08E-05
126,12,-4.74E-05,-3.19E-05,-3.91E-05
126,13,-5.02E-05,-3.24E-05,-3.92E-05
126,14,-5.23E-05,-3.23E-05,-3.94E-05
126,15,-5.37E-05,-3.12E-05,-3.88E-05
126,16,-5.46E-05,-2.98E-05,-3.78E-05
126,17,-5.51E-05,-2.90E-05,-3.68E-05
126,18,-5.60E-05,-2.88E-05,-3.58E-05
126,19,-5.81E-05,-2.84E-05,-3.50E-05
127,0,-6.02E-05,-2.62E-05,-3.51E-05
127,1,-6.08E-05,-2.30E-05,-3.65E-05
127,2,-5.95E-05,-2.15E-05,-3.93E-05
127,3,-5.72E-05,-2.27E-05,-4.31E-05
127,4,-5.53E-05,-2.55E-05,-4.76E-05
127,5,-5.40E-05,-2.80E-05,-5.21E-05
127,6,-5.29E-05,-2.84E-05,-5.54E-05
127,7,-5.11E-05,-2.67E-05,-5.64E-05
127,8,-4.76E-05,-2.52E-05,-5.58E-05
127,9,-4.31E-05,-2.54E-05,-5.58E-05
127,10,-4.08E-05,-2.60E-05,-5.78E-05
127,11,-4.14E-05,-2.64E-05,-5.96E-05
127,12,-4.21E-05,-2.61E-05,-5.87E-05
127,13,-4.24E-05,-2.48E-05,-5.70E-05
127,14,-4.23E-05,-2.38E-05,-5.76E-05
127,15,-4.07E-05,-2.43E-05,-5.87E-05
127,16,-3.88E-05,-2.53E-05,-5.55E-05
127,17,-3.93E-05,-2.59E-05,-4.68E-05
127,18,-4.19E-05,-2.67E-05,-3.55E-05
127,19,-4.49E-05,-2.73E-05,-2.50E-05
128,0,-4.77E-05,-2.67E-05,-1.70E-05
128,1,-5.04E-05,-2.57E-05,-1.14E-05
128,2,-5.24E-05,-2.55E-05,-7.13E-06
128,3,-5.28E-05,-2.61E-05,-4.92E-06
128,4,-5.20E-05,-2.71E-05,-7.82E-06
128,5,-5.10E-05,-2.79E-05,-1.58E-05
128,6,-5.04E-05,-2.81E-05,-2.57E-05
128,7,-4.98E-05,-2.80E-05,-3.51E-05
128,8,-4.84E-05,-2.83E-05,-4.12E-05
128,9,-4.66E-05,-2.97E-05,-4.19E-05
128,10,-4.47E-05,-3.03E-05,-3.99E-05
128,11,-4.31E-05,-2.97E-05,-3.96E-05
128,12,-4.17E-05,-3.01E-05,-4.27E-05
128,13,-4.16E-05,-3.12E-05,-4.83E-05
128,14,-4.29E-05,-3.04E-05,-5.43E-05
128,15,-4.49E-05,-2.82E-05,-5.95E-05
128,16,-4.68E-05,-2.63E-05,-6.37E-05
128,17,-4.90E-05,-2.53E-05,-6.57E-05
128,18,-5.13E-05,-2.41E-05,-6.48E-05
128,19,-5.41E-05,-2.23E-05,-6.38E-05
129,0,-5.68E-05,-2.16E-05,-6.52E-05
129,1,-5.82E-05,-2.25E-05,-6.93E-05
129,2,-5.78E-05,-2.31E-05,-7.39E-05
129,3,-5.66E-05,-2.25E-05,-7.49E-05
129,4,-5.57E-05,-2.16E-05,-7.09E-05
129,5,-5.46E-05,-2.08E-05,-6.47E-05
129,6,-5.25E-05,-2.05E-05,-5.89E-05
129,7,-4.95E-05,-2.00E-05,-5.43E-05
129,8,-4.64E-05,-1.90E-05,-5.05E-05
129,9,-4.40E-05,-1.89E-05,-4.54E-05
129,10,-4.26E-05,-2.08E-05,-3.79E-05
129,11,-4.29E-05,-2.34E-05,-3.02E-05
129,12,-4.44E-05,-2.49E-05,-2.50E-05
129,13,-4.62E-05,-2.52E-05,-2.37E-05
129,14,-4.75E-05,-2.52E-05,-2.58E-05
129,15,-4.78E-05,-2.56E-05,-2.90E-05
129,16,-4.62E-05,-2.63E-05,-3.09E-05
