Frame,Sub Frame,IM EMG1,IM EMG5,IM EMG10
432,1,0.000466437,-2.97E-05,0.000287697
432,2,0.000410842,-3.74E-05,0.000279639
432,3,0.000380233,-4.52E-05,0.000256897
432,4,0.000341707,-5.09E-05,0.000210407
432,5,0.000290472,-4.94E-05,0.000139785
432,6,0.000242856,-3.79E-05,4.46E-05
432,7,0.000187892,-2.71E-05,-4.92E-05
432,8,0.000106949,-2.56E-05,-0.000119396
432,9,-1.80E-06,-3.19E-05,-0.000166846
432,10,-0.000127079,-4.14E-05,-0.000198807
432,11,-0.000261162,-5.19E-05,-0.000218695
432,12,-0.000390693,-6.03E-05,-0.000231311
432,13,-0.000486459,-6.20E-05,-0.000240821
432,14,-0.00052599,-5.60E-05,-0.000245083
432,15,-0.000514092,-4.72E-05,-0.000242951
432,16,-0.00047105,-4.12E-05,-0.000242332
432,17,-0.000416518,-3.65E-05,-0.000260747
432,18,-0.000365683,-2.94E-05,-0.000310457
432,19,-0.00032101,-2.08E-05,-0.000377972
433,0,-0.000280113,-1.30E-05,-0.000431672
433,1,-0.000249337,-5.99E-06,-0.000450296
433,2,-0.000231735,-1.32E-06,-0.000441349
433,3,-0.000221728,1.23E-06,-0.000433831
433,4,-0.000216266,5.79E-06,-0.000446548
433,5,-0.000212303,1.43E-05,-0.000489901
433,6,-0.000202582,2.68E-05,-0.000557339
433,7,-0.000190485,3.66E-05,-0.000546995
433,8,-0.000188149,3.41E-05,-0.000373389
433,9,-0.000201571,2.36E-05,-0.000130194
433,10,-0.000237346,1.09E-05,8.12E-05
433,11,-0.000289838,-1.01E-05,0.00027719
433,12,-0.000325649,-4.25E-05,0.000474087
433,13,-0.000317993,-7.83E-05,0.000648145
433,14,-0.000274385,-0.000103473,0.000737465
433,15,-0.0002211,-0.00010601,0.00064996
433,16,-0.000180984,-8.84E-05,0.000407905
433,17,-0.000157163,-6.58E-05,0.000166302
433,18,-0.000125304,-4.80E-05,1.06E-05
433,19,-5.22E-05,-3.67E-05,-8.00E-05
434,0,7.20E-05,-3.06E-05,-0.000129638
434,1,0.000217963,-2.53E-05,-0.000150392
434,2,0.000339709,-1.63E-05,-0.00015241
434,3,0.000417524,-3.28E-06,-0.000135604
434,4,0.000470274,1.03E-05,-0.000101956
434,5,0.000517755,1.99E-05,-6.91E-05
434,6,0.000546185,2.29E-05,-5.11E-05
434,7,0.000540132,1.96E-05,-4.49E-05
434,8,0.000509868,1.23E-05,-4.17E-05
434,9,0.000465851,3.26E-06,-3.60E-05
434,10,0.000415974,-7.50E-06,-3.31E-05
434,11,0.000374987,-2.03E-05,-4.35E-05
434,12,0.000323719,-3.50E-05,-6.53E-05
434,13,0.000193146,-5.26E-05,-9.49E-05
434,14,-2.07E-05,-6.44E-05,-0.000131767
434,15,-0.000231178,-6.01E-05,-0.000160877
434,16,-0.000408146,-5.07E-05,-0.000176046
434,17,-0.000557612,-4.57E-05,-0.00018963
434,18,-0.000640548,-3.84E-05,-0.000200043
434,19,-0.000640758,-2.81E-05,-0.000192217
435,0,-0.000582349,-2.06E-05,-0.00016131
435,1,-0.000492774,-1.60E-05,-0.000125411
435,2,-0.000399224,-1.19E-05,-0.00011876
435,3,-0.000321406,-6.31E-06,-0.000154077
435,4,-0.000265778,1.10E-06,-0.00020084
435,5,-0.000223957,8.63E-06,-0.000216779
435,6,-0.00017975,1.38E-05,-0.000195937
435,7,-0.000121367,1.56E-05,-0.000171158
435,8,-4.48E-05,1.54E-05,-0.000167213
435,9,3.63E-05,1.39E-05,-0.000174849
435,10,9.22E-05,9.61E-06,-0.000166672
435,11,0.000111687,1.16E-06,-0.000127507
435,12,0.000113465,-9.97E-06,-6.32E-05
435,13,0.000112675,-2.06E-05,1.68E-05
435,14,0.000107474,-2.76E-05,9.38E-05
435,15,9.49E-05,-3.17E-05,0.00012681
435,16,8.35E-05,-3.78E-05,7.73E-05
435,17,7.93E-05,-4.43E-05,-5.49E-05
435,18,7.42E-05,-4.10E-05,-0.000218683
435,19,5.87E-05,-2.49E-05,-0.000348589
436,0,2.33E-05,4.02E-07,-0.00041856
436,1,-3.15E-05,2.17E-05,-0.000401128
436,2,-8.79E-05,2.43E-05,-0.000274899
436,3,-0.000137212,1.77E-05,-0.000102083
436,4,-0.00017074,1.04E-05,6.18E-05
436,5,-0.000174077,-5.77E-06,0.000214708
436,6,-0.000152811,-2.66E-05,0.000332117
436,7,-0.000117614,-4.14E-05,0.000417881
436,8,-7.50E-05,-4.81E-05,0.000494656
436,9,-4.19E-05,-4.62E-05,0.000510632
436,10,-3.18E-05,-3.91E-05,0.000420342
436,11,-4.08E-05,-3.64E-05,0.000273391
436,12,-5.55E-05,-4.45E-05,0.000147084
436,13,-6.32E-05,-5.95E-05,7.76E-05
436,14,-5.93E-05,-7.27E-05,6.14E-05
436,15,-4.54E-05,-7.95E-05,8.06E-05
436,16,-2.24E-05,-8.13E-05,0.00010355
436,17,1.02E-05,-7.98E-05,8.70E-05
436,18,4.40E-05,-7.38E-05,1.62E-05
436,19,6.33E-05,-6.27E-05,-8.30E-05
437,0,5.98E-05,-5.01E-05,-0.000177637
437,1,3.87E-05,-3.94E-05,-0.000247634
437,2,6.82E-06,-3.05E-05,-0.000291338
437,3,-3.64E-05,-2.25E-05,-0.000325781
437,4,-9.49E-05,-1.42E-05,-0.00037657
437,5,-0.00016113,-5.52E-06,-0.000449033
437,6,-0.000224901,-1.40E-07,-0.000499562
437,7,-0.000289401,-2.05E-06,-0.000465839
437,8,-0.000327488,-1.03E-05,-0.000332188
437,9,-0.000303921,-2.26E-05,-0.000154405
437,10,-0.000257007,-3.81E-05,-1.48E-06
437,11,-0.000218623,-5.44E-05,0.000118526
437,12,-0.000157588,-6.94E-05,0.000226965
437,13,-6.36E-05,-8.58E-05,0.000318382
437,14,3.80E-05,-0.000104688,0.000377107
437,15,0.000110724,-0.00011606,0.00039405
437,16,0.000114065,-0.000104701,0.000360843
437,17,5.71E-05,-7.60E-05,0.000283644
437,18,-3.03E-06,-5.43E-05,0.000195594
437,19,-4.10E-05,-4.73E-05,0.000133045
438,0,-6.71E-05,-4.58E-05,0.000105971
438,1,-8.57E-05,-4.35E-05,9.11E-05
438,2,-0.000100802,-3.96E-05,4.98E-05
438,3,-0.000113206,-3.48E-05,-2.57E-05
438,4,-0.000108005,-2.98E-05,-9.79E-05
438,5,-6.81E-05,-2.20E-05,-0.000140874
438,6,4.26E-06,-9.62E-06,-0.00016572
438,7,8.95E-05,4.64E-06,-0.000182257
438,8,0.000167923,1.66E-05,-0.000189164
438,9,0.000226637,2.56E-05,-0.000192223
438,10,0.000256768,3.27E-05,-0.000210567
438,11,0.000258065,3.91E-05,-0.000263707
438,12,0.000241826,4.42E-05,-0.000343289
438,13,0.00021788,4.60E-05,-0.000411292
438,14,0.000182138,4.12E-05,-0.000436362
438,15,0.000136737,2.95E-05,-0.000396727
438,16,9.82E-05,1.61E-05,-0.000292262
438,17,6.58E-05,5.67E-06,-0.000169626
438,18,3.07E-05,-4.58E-06,-5.82E-05
438,19,6.77E-07,-1.76E-05,5.59E-05
439,0,-2.37E-05,-3.07E-05,0.000165847
439,1,-5.78E-05,-3.79E-05,0.000237824
439,2,-0.000110476,-3.61E-05,0.000246323
439,3,-0.000178794,-2.83E-05,0.000186861
439,4,-0.000257482,-2.02E-05,9.17E-05
439,5,-0.000338153,-1.35E-05,8.62E-07
439,6,-0.000407359,-4.92E-06,-0.000106387
439,7,-0.000449261,5.19E-06,-0.000281487
439,8,-0.000449338,9.91E-06,-0.000500074
439,9,-0.000406754,6.15E-06,-0.000634627
439,10,-0.000339103,-1.54E-06,-0.000578284
439,11,-0.000260619,-9.04E-06,-0.000358253
439,12,-0.000172748,-1.72E-05,-9.19E-05
439,13,-7.75E-05,-2.91E-05,0.000124522
439,14,2.39E-05,-4.59E-05,0.000294605
439,15,0.000133655,-6.42E-05,0.000472717
439,16,0.000250554,-7.71E-05,0.00063567
439,17,0.000371116,-7.93E-05,0.00067685
439,18,0.000486242,-7.10E-05,0.000549838
439,19,0.000574964,-5.75E-05,0.000347443
440,0,0.000624323,-4.42E-05,0.000167411
440,1,0.000649435,-3.07E-05,-7.44E-06
440,2,0.000658899,-1.86E-05,-0.000169018
440,3,0.000644074,-1.32E-05,-0.000229781
440,4,0.000610072,-1.05E-05,-0.000206216
440,5,0.000552631,-6.90E-06,-0.000166366
440,6,0.000452596,-6.87E-06,-0.000105206
440,7,0.000306727,-1.08E-05,-3.56E-05
440,8,0.000118305,-1.59E-05,1.82E-05
440,9,-0.00010458,-2.25E-05,6.59E-05
440,10,-0.000342658,-3.16E-05,9.61E-05
440,11,-0.00057103,-4.24E-05,8.50E-05
440,12,-0.000761416,-5.12E-05,3.53E-05
440,13,-0.000897513,-5.27E-05,-3.64E-05
440,14,-0.000982131,-4.61E-05,-0.000102021
440,15,-0.00101324,-3.84E-05,-0.000131379
440,16,-0.000978646,-3.69E-05,-0.000127072
440,17,-0.000889763,-4.30E-05,-0.000116641
440,18,-0.000776439,-5.16E-05,-0.000113117
440,19,-0.00065614,-5.55E-05,-0.000110708
441,0,-0.000533484,-5.18E-05,-0.000103195
441,1,-0.000398004,-4.46E-05,-9.29E-05
441,2,-0.000243139,-3.88E-05,-8.65E-05
441,3,-9.38E-05,-3.48E-05,-8.74E-05
441,4,1.77E-05,-3.00E-05,-9.12E-05
441,5,8.56E-05,-2.36E-05,-9.19E-05
441,6,0.000122775,-1.73E-05,-8.92E-05
441,7,0.000143523,-1.41E-05,-9.02E-05
441,8,0.000164357,-1.35E-05,-0.000115485
441,9,0.000182576,-1.02E-05,-0.000185637
441,10,0.000176522,-1.46E-06,-0.000283408
441,11,0.000148196,7.65E-06,-0.00036225
441,12,0.000113421,1.13E-05,-0.000390359
441,13,7.87E-05,9.36E-06,-0.000361843
441,14,5.25E-05,4.77E-06,-0.000285824
441,15,3.76E-05,-1.46E-06,-0.000179917
441,16,2.65E-05,-1.04E-05,-6.73E-05
441,17,1.72E-05,-2.32E-05,3.18E-05
441,18,1.11E-05,-4.00E-05,0.000103008
441,19,6.57E-07,-5.80E-05,0.000127101
442,0,-2.75E-05,-7.21E-05,8.99E-05
442,1,-7.53E-05,-7.94E-05,1.95E-05
442,2,-0.000128705,-7.97E-05,-3.09E-05
442,3,-0.000171381,-7.21E-05,-5.14E-05
442,4,-0.000192248,-5.81E-05,-6.05E-05
442,5,-0.000184624,-4.29E-05,-5.78E-05
442,6,-0.000152541,-3.02E-05,-4.18E-05
442,7,-0.000109559,-2.07E-05,-2.35E-05
442,8,-6.46E-05,-1.32E-05,-1.08E-05
442,9,-2.07E-05,-6.26E-06,-1.15E-05
442,10,1.84E-05,-1.12E-06,-3.85E-05
442,11,5.05E-05,1.57E-07,-9.85E-05
442,12,7.20E-05,-5.55E-07,-0.000178239
442,13,7.78E-05,8.41E-07,-0.000248538
442,14,6.74E-05,4.84E-06,-0.000287278
442,15,4.69E-05,7.58E-06,-0.000286691
442,16,3.92E-05,1.17E-06,-0.000235971
442,17,7.03E-05,-1.71E-05,-0.000132592
442,18,0.000137967,-3.75E-05,-7.45E-07
442,19,0.000230619,-5.26E-05,0.000133315
443,0,0.000333481,-6.35E-05,0.000247862
443,1,0.000413271,-7.01E-05,0.000316558
443,2,0.000452619,-7.00E-05,0.000332789
443,3,0.000456141,-6.38E-05,0.000304292
443,4,0.000419862,-5.42E-05,0.000227095
443,5,0.00035513,-4.53E-05,0.00012359
443,6,0.000293166,-4.06E-05,4.67E-05
443,7,0.000234505,-3.89E-05,8.61E-06
443,8,0.000155554,-3.63E-05,-1.48E-05
443,9,4.51E-05,-3.26E-05,-3.49E-05
443,10,-9.44E-05,-3.08E-05,-5.80E-05
443,11,-0.000250403,-3.19E-05,-9.68E-05
443,12,-0.000410241,-3.34E-05,-0.000158862
443,13,-0.000566571,-3.37E-05,-0.000230642
443,14,-0.000702152,-3.27E-05,-0.000278411
443,15,-0.00078928,-2.99E-05,-0.000272031
443,16,-0.000819688,-2.51E-05,-0.000218825
443,17,-0.000805208,-2.00E-05,-0.000160986
443,18,-0.00074911,-1.51E-05,-0.000133066
443,19,-0.000656116,-8.90E-06,-0.00014664
444,0,-0.000552507,-1.29E-06,-0.000191959
444,1,-0.000451787,5.46E-06,-0.000239107
444,2,-0.000319418,9.78E-06,-0.00026275
444,3,-0.000151457,1.11E-05,-0.000241957
444,4,-6.89E-06,7.10E-06,-0.000148486
444,5,0.000124683,-4.30E-06,1.39E-05
444,6,0.000281685,-2.56E-05,0.000211309
444,7,0.000439155,-5.76E-05,0.000406381
444,8,0.000577936,-9.07E-05,0.000553688
444,9,0.000678416,-0.000107044,0.000617136
444,10,0.000698364,-9.77E-05,0.000579697
444,11,0.00063181,-7.35E-05,0.000433035
444,12,0.00052006,-5.42E-05,0.000225616
444,13,0.000405509,-4.86E-05,5.32E-05
444,14,0.000290029,-4.71E-05,-5.25E-05
444,15,0.000155647,-3.81E-05,-0.000121519
444,16,-4.57E-07,-2.45E-05,-0.000170161
444,17,-0.000171331,-1.46E-05,-0.000204989
444,18,-0.000340336,-1.13E-05,-0.000229083
444,19,-0.000483001,-1.15E-05,-0.000228834
445,0,-0.000584878,-1.11E-05,-0.000200107
445,1,-0.000640752,-8.85E-06,-0.000162101
445,2,-0.000642673,-6.36E-06,-0.000124985
445,3,-0.000595142,-3.74E-06,-8.62E-05
445,4,-0.000511822,-3.93E-07,-5.08E-05
445,5,-0.000389572,-2.50E-08,-2.85E-05
445,6,-0.000239388,-4.01E-06,-2.59E-05
445,7,-0.000109214,-6.54E-06,-4.16E-05
445,8,-1.77E-05,-4.13E-06,-6.94E-05
445,9,8.00E-05,2.37E-06,-0.000103654
445,10,0.000187928,1.03E-05,-0.000119624
445,11,0.000254047,1.58E-05,-9.86E-05
445,12,0.000288483,1.81E-05,-7.26E-05
445,13,0.000319374,1.64E-05,-6.59E-05
445,14,0.000325685,9.81E-06,-6.00E-05
445,15,0.000303609,3.09E-06,-4.58E-05
445,16,0.000263774,2.63E-07,-3.23E-05
445,17,0.000201561,1.88E-07,-2.90E-05
445,18,0.00011967,1.83E-06,-4.80E-05
445,19,3.04E-05,4.30E-06,-8.75E-05
446,0,-5.70E-05,6.65E-06,-0.000131696
446,1,-0.000139968,1.04E-05,-0.000179031
446,2,-0.00021305,1.66E-05,-0.000235168
446,3,-0.000263124,2.27E-05,-0.000289837
446,4,-0.000286378,2.54E-05,-0.000325013
446,5,-0.000294863,2.32E-05,-0.000327031
446,6,-0.000299628,1.59E-05,-0.000287042
446,7,-0.000301796,5.47E-06,-0.000208151
446,8,-0.000295879,-4.81E-06,-0.000107866
446,9,-0.000271465,-1.36E-05,-3.96E-06
446,10,-0.000226962,-2.17E-05,8.22E-05
446,11,-0.000173461,-3.12E-05,0.000120571
446,12,-0.000116393,-4.51E-05,0.000100551
446,13,-6.14E-05,-5.99E-05,5.25E-05
446,14,-2.42E-05,-6.61E-05,1.94E-05
446,15,-1.03E-05,-6.12E-05,1.06E-05
446,16,-5.37E-06,-4.94E-05,1.87E-05
446,17,8.89E-06,-3.73E-05,5.27E-05
446,18,3.91E-05,-3.31E-05,0.000102683
446,19,8.54E-05,-3.61E-05,0.00013336
447,0,0.000151828,-4.04E-05,0.000139368
447,1,0.000230479,-4.53E-05,0.00014498
447,2,0.000298865,-5.01E-05,0.000161919
447,3,0.00034692,-5.44E-05,0.000175738
447,4,0.000375352,-5.94E-05,0.000162863
447,5,0.000375376,-6.16E-05,0.000113934
447,6,0.00034267,-5.76E-05,4.25E-05
447,7,0.000287581,-4.89E-05,-3.14E-05
447,8,0.000219539,-3.75E-05,-0.000104065
447,9,0.00015009,-2.65E-05,-0.000170685
447,10,9.49E-05,-1.98E-05,-0.000209231
447,11,5.54E-05,-1.76E-05,-0.000210304
447,12,2.33E-05,-1.88E-05,-0.000190419
447,13,-4.81E-06,-2.49E-05,-0.000165839
447,14,-3.29E-05,-3.40E-05,-0.000136115
447,15,-7.13E-05,-4.00E-05,-0.000108179
447,16,-0.000131295,-4.11E-05,-0.000114866
447,17,-0.000214267,-4.03E-05,-0.000175385
447,18,-0.000309153,-3.92E-05,-0.000259365
447,19,-0.000402447,-3.56E-05,-0.000309047
448,0,-0.000480654,-2.84E-05,-0.000288836
448,1,-0.000530647,-2.06E-05,-0.000219648
448,2,-0.00055137,-1.76E-05,-0.000136579
448,3,-0.000551346,-2.37E-05,-2.05E-05
448,4,-0.000526167,-3.48E-05,0.000128747
448,5,-0.000469729,-4.32E-05,0.000238246
448,6,-0.000396171,-4.86E-05,0.000277528
448,7,-0.000321116,-5.30E-05,0.000262801
448,8,-0.00025312,-5.45E-05,0.000196908
448,9,-0.000200015,-5.22E-05,0.000109393
448,10,-0.000158017,-4.73E-05,2.92E-05
448,11,-0.000115273,-4.17E-05,-4.77E-05
448,12,-6.64E-05,-3.75E-05,-0.000117066
448,13,-9.77E-06,-3.66E-05,-0.00016081
448,14,5.46E-05,-3.83E-05,-0.000168953
448,15,0.000120045,-3.93E-05,-0.000146144
448,16,0.000175246,-3.76E-05,-0.000107456
448,17,0.000213077,-3.48E-05,-7.12E-05
448,18,0.000236305,-3.27E-05,-5.49E-05
448,19,0.000253524,-3.24E-05,-6.15E-05
449,0,0.000268116,-3.49E-05,-7.20E-05
449,1,0.000279049,-3.74E-05,-7.08E-05
449,2,0.00028719,-3.52E-05,-6.40E-05
449,3,0.000291881,-2.81E-05,-6.38E-05
449,4,0.000289584,-2.10E-05,-6.93E-05
449,5,0.000273295,-1.77E-05,-7.55E-05
449,6,0.000232455,-1.55E-05,-9.66E-05
449,7,0.000169935,-1.28E-05,-0.000137335
449,8,0.000110191,-1.40E-05,-0.000170288
449,9,6.48E-05,-1.82E-05,-0.000170582
449,10,1.30E-05,-1.83E-05,-0.000132354
449,11,-4.57E-05,-9.78E-06,-7.54E-05
449,12,-8.61E-05,1.85E-06,-2.85E-05
449,13,-0.000122174,5.46E-06,1.33E-05
449,14,-0.000178918,-6.44E-08,5.52E-05
449,15,-0.000245979,-6.17E-06,7.79E-05
449,16,-0.000313326,-9.00E-06,7.35E-05
449,17,-0.00037712,-1.15E-05,4.46E-05
449,18,-0.000424391,-1.57E-05,-3.51E-06
449,19,-0.000447492,-1.91E-05,-5.33E-05
450,0,-0.000447801,-1.96E-05,-9.14E-05
450,1,-0.000427607,-1.78E-05,-0.000110694
450,2,-0.000389436,-1.49E-05,-9.93E-05
450,3,-0.000339085,-1.20E-05,-6.27E-05
450,4,-0.000281474,-1.08E-05,-2.88E-05
450,5,-0.000216933,-1.13E-05,-1.11E-05
450,6,-0.000150689,-1.33E-05,5.80E-07
450,7,-9.21E-05,-1.71E-05,1.89E-05
450,8,-4.04E-05,-2.36E-05,4.19E-05
450,9,1.21E-05,-3.15E-05,4.74E-05
450,10,6.72E-05,-3.68E-05,1.15E-05
450,11,0.000117997,-3.78E-05,-5.89E-05
450,12,0.000153751,-3.61E-05,-0.000130721
450,13,0.000168703,-3.29E-05,-0.000183452
450,14,0.000173002,-2.79E-05,-0.000211634
450,15,0.00018168,-2.21E-05,-0.000212979
450,16,0.000190393,-1.66E-05,-0.000188323
450,17,0.000182861,-1.16E-05,-0.000131313
450,18,0.000155848,-9.47E-06,-5.58E-05
450,19,0.000121238,-1.39E-05,4.17E-06
451,0,9.29E-05,-2.35E-05,5.31E-05
451,1,7.63E-05,-3.58E-05,0.000103932
451,2,6.77E-05,-4.96E-05,0.000138059
451,3,5.59E-05,-6.05E-05,0.000147008
451,4,2.41E-05,-6.30E-05,0.000134476
451,5,-3.57E-05,-5.62E-05,0.000100518
451,6,-0.000112682,-4.38E-05,5.38E-05
451,7,-0.000185881,-3.24E-05,9.59E-06
451,8,-0.000237715,-2.87E-05,-2.31E-05
451,9,-0.000262921,-3.43E-05,-4.81E-05
451,10,-0.000264434,-4.38E-05,-7.23E-05
451,11,-0.000243091,-5.00E-05,-9.60E-05
451,12,-0.000202768,-4.91E-05,-0.000119677
451,13,-0.00015828,-4.25E-05,-0.000142035
451,14,-0.000124043,-3.40E-05,-0.000155893
451,15,-0.000102729,-2.62E-05,-0.000161126
451,16,-9.16E-05,-2.00E-05,-0.000176201
451,17,-8.88E-05,-1.62E-05,-0.000225184
451,18,-9.06E-05,-1.51E-05,-0.000305376
451,19,-8.91E-05,-1.59E-05,-0.000376201
452,0,-7.33E-05,-1.71E-05,-0.000391091
452,1,-2.96E-05,-1.74E-05,-0.00033272
452,2,4.05E-05,-1.65E-05,-0.000229823
452,3,0.000115475,-1.78E-05,-0.000116146
452,4,0.000192559,-2.73E-05,2.85E-05
452,5,0.000264654,-4.46E-05,0.000188552
452,6,0.000304643,-5.88E-05,0.000296276
452,7,0.000329292,-6.21E-05,0.000368651
452,8,0.000352185,-5.45E-05,0.000417733
452,9,0.000341915,-4.00E-05,0.000383375
452,10,0.000293715,-2.56E-05,0.000274666
452,11,0.00022519,-1.49E-05,0.00015544
452,12,0.000140731,-6.29E-06,5.88E-05
452,13,4.12E-05,1.88E-06,-5.00E-06
452,14,-7.22E-05,8.84E-06,-4.04E-05
452,15,-0.000195414,1.32E-05,-5.85E-05
452,16,-0.000317562,1.45E-05,-6.27E-05
452,17,-0.000421755,1.29E-05,-5.88E-05
452,18,-0.000490355,8.19E-06,-6.02E-05
452,19,-0.000518964,1.91E-06,-7.19E-05
453,0,-0.000515513,-2.82E-06,-8.74E-05
453,1,-0.000480214,-3.55E-06,-9.85E-05
453,2,-0.000413243,4.77E-07,-0.000102514
453,3,-0.000330511,7.97E-06,-0.000104779
453,4,-0.000245412,1.59E-05,-0.000110771
453,5,-0.000162152,2.14E-05,-0.000120792
453,6,-8.33E-05,2.32E-05,-0.00013172
453,7,-2.26E-06,1.99E-05,-0.000139795
453,8,9.12E-05,1.29E-05,-0.00013965
453,9,0.000186801,6.33E-06,-0.000128298
453,10,0.000272941,1.10E-06,-0.000109386
453,11,0.000368551,-7.38E-06,-8.47E-05
453,12,0.000445789,-1.94E-05,-6.06E-05
453,13,0.000446352,-2.89E-05,-4.64E-05
453,14,0.000408129,-3.43E-05,-3.38E-05
453,15,0.000373959,-3.74E-05,-1.89E-05
453,16,0.000314256,-3.71E-05,-1.72E-05
453,17,0.00022462,-3.37E-05,-3.49E-05
453,18,0.000122641,-3.12E-05,-6.76E-05
453,19,9.57E-06,-3.33E-05,-0.000103617
454,0,-0.00010932,-3.99E-05,-0.000121242
454,1,-0.000231216,-4.79E-05,-0.000113947
454,2,-0.000358409,-5.34E-05,-9.58E-05
454,3,-0.000480978,-5.58E-05,-7.72E-05
454,4,-0.000583206,-5.63E-05,-7.02E-05
454,5,-0.000654195,-5.50E-05,-8.99E-05
454,6,-0.000686927,-5.01E-05,-0.000128205
454,7,-0.000682688,-4.12E-05,-0.000163755
454,8,-0.000642588,-2.97E-05,-0.000199289
454,9,-0.000564091,-1.78E-05,-0.000258152
454,10,-0.000449124,-8.52E-06,-0.00032676
454,11,-0.000296982,-3.60E-06,-0.000331511
454,12,-0.000123414,-2.58E-06,-0.000237899
454,13,3.16E-05,-4.28E-06,-9.92E-05
454,14,0.000148574,-8.47E-06,3.08E-05
454,15,0.000233705,-1.48E-05,0.000129275
454,16,0.000286631,-2.14E-05,0.000183382
454,17,0.000313552,-2.88E-05,0.000214891
454,18,0.000335808,-3.96E-05,0.000261895
454,19,0.000343067,-4.71E-05,0.000296144
455,0,0.00030342,-4.25E-05,0.000261483
455,1,0.000220944,-3.36E-05,0.00018675
455,2,0.000112181,-3.08E-05,0.000133994
455,3,-1.38E-05,-3.31E-05,0.000106213
455,4,-0.000134205,-3.85E-05,7.51E-05
455,5,-0.00023057,-4.84E-05,2.60E-05
455,6,-0.000298149,-6.01E-05,-3.28E-05
455,7,-0.000327919,-6.72E-05,-7.74E-05
455,8,-0.000315345,-6.67E-05,-9.90E-05
455,9,-0.000265092,-6.12E-05,-0.000116556
455,10,-0.00017666,-5.43E-05,-0.00014605
455,11,-6.58E-05,-4.68E-05,-0.000184868
455,12,3.19E-05,-3.63E-05,-0.000218638
455,13,0.000105768,-2.38E-05,-0.000229795
455,14,0.000165947,-1.45E-05,-0.000209412
455,15,0.000213046,-1.06E-05,-0.000164072
455,16,0.000246559,-9.32E-06,-0.000117562
455,17,0.000267909,-7.39E-06,-9.49E-05
455,18,0.0002694,-5.18E-06,-9.44E-05
455,19,0.000248209,-4.11E-06,-9.38E-05
456,0,0.000210686,-3.91E-06,-8.32E-05
456,1,0.000153163,-4.78E-06,-7.74E-05
456,2,6.67E-05,-5.63E-06,-9.01E-05
456,3,-3.62E-05,-3.66E-06,-0.000113135
456,4,-0.000144185,-8.10E-07,-0.000120088
456,5,-0.000284434,-2.38E-06,-8.42E-05
456,6,-0.00042395,-9.33E-06,-1.76E-05
456,7,-0.000474065,-1.85E-05,3.38E-05
456,8,-0.000460047,-2.74E-05,5.42E-05
456,9,-0.0004338,-3.57E-05,5.71E-05
456,10,-0.000371687,-4.17E-05,3.74E-05
456,11,-0.000282515,-4.27E-05,-1.53E-05
456,12,-0.000193716,-3.95E-05,-7.61E-05
456,13,-0.000108567,-3.54E-05,-0.000105761
456,14,-4.67E-05,-2.98E-05,-9.58E-05
456,15,-1.48E-05,-2.16E-05,-6.29E-05
456,16,1.31E-05,-1.29E-05,-2.41E-05
456,17,4.94E-05,-6.68E-06,1.27E-05
456,18,8.85E-05,-4.72E-06,3.47E-05
456,19,0.000136591,-7.94E-06,2.33E-05
457,0,0.000209718,-1.50E-05,-1.62E-05
457,1,0.000307822,-2.15E-05,-5.45E-05
457,2,0.000403539,-2.32E-05,-7.33E-05
457,3,0.000467427,-2.09E-05,-8.20E-05
457,4,0.000487502,-1.97E-05,-9.40E-05
457,5,0.000465055,-2.30E-05,-0.000100883
457,6,0.000415547,-2.84E-05,-9.23E-05
457,7,0.000359009,-3.09E-05,-7.46E-05
457,8,0.00030084,-2.98E-05,-5.50E-05
457,9,0.000237663,-2.74E-05,-3.96E-05
457,10,0.00017527,-2.45E-05,-3.51E-05
457,11,0.000104835,-2.05E-05,-3.94E-05
457,12,-2.37E-05,-1.44E-05,-4.61E-05
457,13,-0.000206667,-1.03E-05,-5.09E-05
457,14,-0.000366736,-1.36E-05,-4.96E-05
457,15,-0.0004955,-2.27E-05,-4.11E-05
457,16,-0.000614858,-3.45E-05,-2.54E-05
457,17,-0.000691083,-4.77E-05,-3.78E-06
457,18,-0.000713385,-5.59E-05,1.40E-05
457,19,-0.000702382,-5.51E-05,1.49E-05
458,0,-0.00066085,-4.96E-05,-7.47E-06
458,1,-0.000583891,-4.58E-05,-5.07E-05
458,2,-0.000480357,-4.49E-05,-9.51E-05
458,3,-0.000372066,-4.37E-05,-0.00011705
458,4,-0.000272202,-3.92E-05,-0.000121507
458,5,-0.000181761,-3.25E-05,-0.000131673
458,6,-0.000102666,-2.72E-05,-0.000155313
458,7,-3.81E-05,-2.48E-05,-0.000178738
458,8,1.53E-05,-2.45E-05,-0.000183764
458,9,6.42E-05,-2.58E-05,-0.000164612
458,10,0.000107289,-2.68E-05,-0.000133544
458,11,0.000136427,-2.57E-05,-0.00011483
458,12,0.000148689,-2.41E-05,-0.000121855
458,13,0.000153126,-2.49E-05,-0.000129419
458,14,0.000164072,-2.79E-05,-9.32E-05
458,15,0.000183182,-3.11E-05,-8.17E-06
458,16,0.000198392,-3.29E-05,8.07E-05
458,17,0.000200313,-3.26E-05,0.000128215
458,18,0.00018701,-3.45E-05,0.000134926
458,19,0.000157066,-4.30E-05,0.00014155
459,0,0.000122369,-5.08E-05,0.000185481
459,1,0.000103563,-5.00E-05,0.000262438
459,2,9.39E-05,-4.87E-05,0.000324625
459,3,7.46E-05,-5.23E-05,0.000326618
